ISO3,Year,Month,Total,Domestic,International,Total_OS,ADM_name,Date,Name,Type
AUT,2016,11,1946.072,45.268,1900.804,1997.27,Austria,2016-11-02,All Souls' Day,Observance
AUT,2016,11,1946.072,45.268,1900.804,1997.27,Austria,2016-11-27,First Advent Sunday,Observance
AUT,2016,11,1946.072,45.268,1900.804,1997.27,Austria,2016-11-01,All Saints' Day,Public holiday
AUT,2016,12,2046.085,36.863,2009.222,2085.863,Austria,2016-12-31,New Year's Eve,Observance
AUT,2016,12,2046.085,36.863,2009.222,2085.863,Austria,2016-12-08,Immaculate Conception,Public holiday
AUT,2016,12,2046.085,36.863,2009.222,2085.863,Austria,2016-12-24,Christmas Eve,Public holiday
AUT,2016,12,2046.085,36.863,2009.222,2085.863,Austria,2016-12-25,Christmas Day,Public holiday
AUT,2016,12,2046.085,36.863,2009.222,2085.863,Austria,2016-12-26,St. Stephen's Day,Public holiday
AUT,2017,1,1887.141,34.142,1852.999,1932.594,Austria,2017-01-01,New Year's Day,Public holiday
AUT,2017,1,1887.141,34.142,1852.999,1932.594,Austria,2017-01-06,Epiphany,Public holiday
AUT,2017,4,2425.716,42.999,2382.717,2472.883,Austria,2017-04-09,Palm Sunday,Observance
AUT,2017,4,2425.716,42.999,2382.717,2472.883,Austria,2017-04-14,Good Friday,Observance
AUT,2017,4,2425.716,42.999,2382.717,2472.883,Austria,2017-04-16,Easter Sunday,Observance
AUT,2017,4,2425.716,42.999,2382.717,2472.883,Austria,2017-04-17,Easter Monday,Public holiday
AUT,2017,5,2497.696,47.426,2450.27,2552.309,Austria,2017-05-01,Labor Day / May Day,Public holiday
AUT,2017,5,2497.696,47.426,2450.27,2552.309,Austria,2017-05-25,Ascension Day,Public holiday
AUT,2017,6,2614.609,48.319,2566.29,2668.422,Austria,2017-06-04,Whit Sunday,Observance
AUT,2017,6,2614.609,48.319,2566.29,2668.422,Austria,2017-06-05,Whit Monday,Public holiday
AUT,2017,6,2614.609,48.319,2566.29,2668.422,Austria,2017-06-15,Corpus Christi,Public holiday
AUT,2017,8,2807.833,41.742,2766.091,2851.188,Austria,2017-08-15,Assumption of Mary,Public holiday
AUT,2017,9,2734.285,53.678,2680.607,2796.653,Austria,2017-09-24,European Heritage Days,Observance
AUT,2017,10,2424.628,49.816,2374.812,2485.035,Austria,2017-10-31,Reformation Day,Observance
AUT,2017,10,2424.628,49.816,2374.812,2485.035,Austria,2017-10-26,National Day,Public holiday
AUT,2017,11,1947.157,44.931,1902.226,2003.301,Austria,2017-11-02,All Souls' Day,Observance
AUT,2017,11,1947.157,44.931,1902.226,2003.301,Austria,2017-11-01,All Saints' Day,Public holiday
AUT,2017,12,2050.629,39.666,2010.963,2098.617,Austria,2017-12-03,First Advent Sunday,Observance
AUT,2017,12,2050.629,39.666,2010.963,2098.617,Austria,2017-12-31,New Year's Eve,Observance
AUT,2017,12,2050.629,39.666,2010.963,2098.617,Austria,2017-12-08,Immaculate Conception,Public holiday
AUT,2017,12,2050.629,39.666,2010.963,2098.617,Austria,2017-12-24,Christmas Eve,Public holiday
AUT,2017,12,2050.629,39.666,2010.963,2098.617,Austria,2017-12-25,Christmas Day,Public holiday
AUT,2017,12,2050.629,39.666,2010.963,2098.617,Austria,2017-12-26,St. Stephen's Day,Public holiday
BEL,2010,1,1337.584,1.831,1335.753,1339.451,Belgium,2010-01-06,Epiphany,Observance
BEL,2010,1,1337.584,1.831,1335.753,1339.451,Belgium,2010-01-01,New Year's Day,Public holiday
BEL,2010,2,1397.881,2.976,1394.905,1394.747,Belgium,2010-02-14,Valentine's Day,Observance
BEL,2010,4,1544.861,2.777,1542.084,1534.597,Belgium,2010-04-02,Good Friday,Public holiday
BEL,2010,4,1544.861,2.777,1542.084,1534.597,Belgium,2010-04-04,Easter Sunday,Public holiday
BEL,2010,4,1544.861,2.777,1542.084,1534.597,Belgium,2010-04-05,Easter Monday,Public holiday
BEL,2010,5,2078.077,8.055,2070.022,2049.045,Belgium,2010-05-01,Labor Day / May Day,Public holiday
BEL,2010,5,2078.077,8.055,2070.022,2049.045,Belgium,2010-05-13,Ascension Day,Public holiday
BEL,2010,5,2078.077,8.055,2070.022,2049.045,Belgium,2010-05-23,Whit Sunday,Public holiday
BEL,2010,5,2078.077,8.055,2070.022,2049.045,Belgium,2010-05-24,Whit Monday,Public holiday
BEL,2010,7,2487.914,9.949,2477.965,2432.923,Belgium,2010-07-21,Belgian National Day,Public holiday
BEL,2010,8,2407.821,10.508,2397.313,2345.972,Belgium,2010-08-15,Assumption of Mary,Public holiday
BEL,2010,10,2141.503,3.35,2138.153,2134.476,Belgium,2010-10-31,Halloween,Observance
BEL,2010,11,1757.811,0.605,1757.206,1758.326,Belgium,2010-11-01,All Saints' Day,Public holiday
BEL,2010,11,1757.811,0.605,1757.206,1758.326,Belgium,2010-11-11,Armistice Day,Public holiday
BEL,2010,12,1555.748,2.405,1553.343,1555.624,Belgium,2010-12-06,St. Nicholas Day,Observance
BEL,2010,12,1555.748,2.405,1553.343,1555.624,Belgium,2010-12-24,Christmas Eve,Observance
BEL,2010,12,1555.748,2.405,1553.343,1555.624,Belgium,2010-12-31,New Year's Eve,Observance
BEL,2010,12,1555.748,2.405,1553.343,1555.624,Belgium,2010-12-25,Christmas Day,Public holiday
BEL,2010,12,1555.748,2.405,1553.343,1555.624,Belgium,2010-12-26,Boxing Day,Public holiday
BEL,2011,1,1501.419,1.305,1500.114,1515.963,Belgium,2011-01-06,Epiphany,Observance
BEL,2011,1,1501.419,1.305,1500.114,1515.963,Belgium,2011-01-01,New Year's Day,Public holiday
BEL,2011,2,1472.013,1.527,1470.486,1481.969,Belgium,2011-02-14,Valentine's Day,Observance
BEL,2011,4,2141.705,3.661,2138.044,2141.375,Belgium,2011-04-22,Good Friday,Public holiday
BEL,2011,4,2141.705,3.661,2138.044,2141.375,Belgium,2011-04-24,Easter Sunday,Public holiday
BEL,2011,4,2141.705,3.661,2138.044,2141.375,Belgium,2011-04-25,Easter Monday,Public holiday
BEL,2011,5,2282.02,5.722,2276.298,2278.324,Belgium,2011-05-01,Labor Day / May Day,Public holiday
BEL,2011,6,2303.327,5.28,2298.047,2298.843,Belgium,2011-06-02,Ascension Day,Public holiday
BEL,2011,6,2303.327,5.28,2298.047,2298.843,Belgium,2011-06-12,Whit Sunday,Public holiday
BEL,2011,6,2303.327,5.28,2298.047,2298.843,Belgium,2011-06-13,Whit Monday,Public holiday
BEL,2011,7,2709.542,8.656,2700.886,2694.154,Belgium,2011-07-21,Belgian National Day,Public holiday
BEL,2011,8,2571.801,8.994,2562.807,2556.661,Belgium,2011-08-15,Assumption of Mary,Public holiday
BEL,2011,10,2259.696,3.011,2256.685,2256.635,Belgium,2011-10-31,Halloween,Observance
BEL,2011,11,1810.841,1.7,1809.141,1814.579,Belgium,2011-11-01,All Saints' Day,Public holiday
BEL,2011,11,1810.841,1.7,1809.141,1814.579,Belgium,2011-11-11,Armistice Day,Public holiday
BEL,2011,12,1672.498,1.446,1671.052,1679.7,Belgium,2011-12-06,St. Nicholas Day,Observance
BEL,2011,12,1672.498,1.446,1671.052,1679.7,Belgium,2011-12-24,Christmas Eve,Observance
BEL,2011,12,1672.498,1.446,1671.052,1679.7,Belgium,2011-12-31,New Year's Eve,Observance
BEL,2011,12,1672.498,1.446,1671.052,1679.7,Belgium,2011-12-25,Christmas Day,Public holiday
BEL,2011,12,1672.498,1.446,1671.052,1679.7,Belgium,2011-12-26,Boxing Day,Public holiday
BEL,2012,1,1534.946,1.579,1533.367,1542.99,Belgium,2012-01-06,Epiphany,Observance
BEL,2012,1,1534.946,1.579,1533.367,1542.99,Belgium,2012-01-01,New Year's Day,Public holiday
BEL,2012,2,1586.685,2.216,1584.469,1591.182,Belgium,2012-02-14,Valentine's Day,Observance
BEL,2012,4,2236.235,2.342,2233.893,2230.251,Belgium,2012-04-06,Good Friday,Public holiday
BEL,2012,4,2236.235,2.342,2233.893,2230.251,Belgium,2012-04-08,Easter Sunday,Public holiday
BEL,2012,4,2236.235,2.342,2233.893,2230.251,Belgium,2012-04-09,Easter Monday,Public holiday
BEL,2012,5,2353.375,4.044,2349.331,2345.088,Belgium,2012-05-01,Labor Day / May Day,Public holiday
BEL,2012,5,2353.375,4.044,2349.331,2345.088,Belgium,2012-05-17,Ascension Day,Public holiday
BEL,2012,5,2353.375,4.044,2349.331,2345.088,Belgium,2012-05-27,Whit Sunday,Public holiday
BEL,2012,5,2353.375,4.044,2349.331,2345.088,Belgium,2012-05-28,Whit Monday,Public holiday
BEL,2012,7,2828.842,8.414,2820.428,2812.222,Belgium,2012-07-21,Belgian National Day,Public holiday
BEL,2012,8,2712.545,9.429,2703.116,2638.266,Belgium,2012-08-15,Assumption of Mary,Public holiday
BEL,2012,10,2276.696,1.378,2275.318,2273.956,Belgium,2012-10-31,Halloween,Observance
BEL,2012,11,1829.209,1.262,1827.947,1827.769,Belgium,2012-11-01,All Saints' Day,Public holiday
BEL,2012,11,1829.209,1.262,1827.947,1827.769,Belgium,2012-11-11,Armistice Day,Public holiday
BEL,2012,12,1690.925,1.105,1689.82,1698.262,Belgium,2012-12-06,St. Nicholas Day,Observance
BEL,2012,12,1690.925,1.105,1689.82,1698.262,Belgium,2012-12-24,Christmas Eve,Observance
BEL,2012,12,1690.925,1.105,1689.82,1698.262,Belgium,2012-12-31,New Year's Eve,Observance
BEL,2012,12,1690.925,1.105,1689.82,1698.262,Belgium,2012-12-25,Christmas Day,Public holiday
BEL,2012,12,1690.925,1.105,1689.82,1698.262,Belgium,2012-12-26,Boxing Day,Public holiday
BEL,2013,1,1554.914,0.764,1554.15,1556.871,Belgium,2013-01-06,Epiphany,Observance
BEL,2013,1,1554.914,0.764,1554.15,1556.871,Belgium,2013-01-01,New Year's Day,Public holiday
BEL,2013,2,1555.965,0.965,1555.0,1557.459,Belgium,2013-02-14,Valentine's Day,Observance
BEL,2013,3,1932.19,2.635,1929.555,1933.049,Belgium,2013-03-29,Good Friday,Public holiday
BEL,2013,3,1932.19,2.635,1929.555,1933.049,Belgium,2013-03-31,Easter Sunday,Public holiday
BEL,2013,4,2261.127,1.909,2259.218,2259.801,Belgium,2013-04-01,Easter Monday,Public holiday
BEL,2013,5,2408.826,3.947,2404.879,2411.817,Belgium,2013-05-01,Labor Day / May Day,Public holiday
BEL,2013,5,2408.826,3.947,2404.879,2411.817,Belgium,2013-05-09,Ascension Day,Public holiday
BEL,2013,5,2408.826,3.947,2404.879,2411.817,Belgium,2013-05-19,Whit Sunday,Public holiday
BEL,2013,5,2408.826,3.947,2404.879,2411.817,Belgium,2013-05-20,Whit Monday,Public holiday
BEL,2013,7,2835.828,8.764,2827.064,2846.355,Belgium,2013-07-21,Belgian National Day,Public holiday
BEL,2013,8,2785.575,8.887,2776.688,2795.871,Belgium,2013-08-15,Assumption of Mary,Public holiday
BEL,2013,10,2342.3,1.302,2340.998,2347.456,Belgium,2013-10-31,Halloween,Observance
BEL,2013,11,1864.727,1.737,1862.99,1870.033,Belgium,2013-11-01,All Saints' Day,Public holiday
BEL,2013,11,1864.727,1.737,1862.99,1870.033,Belgium,2013-11-11,Armistice Day,Public holiday
BEL,2013,12,1794.956,2.526,1792.43,1806.349,Belgium,2013-12-06,St. Nicholas Day,Observance
BEL,2013,12,1794.956,2.526,1792.43,1806.349,Belgium,2013-12-24,Christmas Eve,Observance
BEL,2013,12,1794.956,2.526,1792.43,1806.349,Belgium,2013-12-31,New Year's Eve,Observance
BEL,2013,12,1794.956,2.526,1792.43,1806.349,Belgium,2013-12-25,Christmas Day,Public holiday
BEL,2013,12,1794.956,2.526,1792.43,1806.349,Belgium,2013-12-26,Boxing Day,Public holiday
BEL,2014,1,1638.7,1.999,1636.701,1649.821,Belgium,2014-01-06,Epiphany,Observance
BEL,2014,1,1638.7,1.999,1636.701,1649.821,Belgium,2014-01-01,New Year's Day,Public holiday
BEL,2014,2,1608.226,2.129,1606.097,1617.59,Belgium,2014-02-14,Valentine's Day,Observance
BEL,2014,4,2505.099,1.683,2503.416,2513.892,Belgium,2014-04-18,Good Friday,Public holiday
BEL,2014,4,2505.099,1.683,2503.416,2513.892,Belgium,2014-04-20,Easter Sunday,Public holiday
BEL,2014,4,2505.099,1.683,2503.416,2513.892,Belgium,2014-04-21,Easter Monday,Public holiday
BEL,2014,5,2619.815,4.313,2615.502,2625.462,Belgium,2014-05-01,Labor Day / May Day,Public holiday
BEL,2014,5,2619.815,4.313,2615.502,2625.462,Belgium,2014-05-29,Ascension Day,Public holiday
BEL,2014,6,2683.507,3.323,2680.184,2694.562,Belgium,2014-06-08,Whit Sunday,Public holiday
BEL,2014,6,2683.507,3.323,2680.184,2694.562,Belgium,2014-06-09,Whit Monday,Public holiday
BEL,2014,7,3065.902,7.307,3058.595,3077.834,Belgium,2014-07-21,Belgian National Day,Public holiday
BEL,2014,8,3103.037,8.623,3094.414,3117.948,Belgium,2014-08-15,Assumption of Mary,Public holiday
BEL,2014,10,2618.148,0.77,2617.378,2630.256,Belgium,2014-10-31,Halloween,Observance
BEL,2014,11,2107.419,1.838,2105.581,2114.56,Belgium,2014-11-01,All Saints' Day,Public holiday
BEL,2014,11,2107.419,1.838,2105.581,2114.56,Belgium,2014-11-11,Armistice Day,Public holiday
BEL,2014,12,1949.0,1.78,1947.22,1960.064,Belgium,2014-12-06,St. Nicholas Day,Observance
BEL,2014,12,1949.0,1.78,1947.22,1960.064,Belgium,2014-12-24,Christmas Eve,Observance
BEL,2014,12,1949.0,1.78,1947.22,1960.064,Belgium,2014-12-31,New Year's Eve,Observance
BEL,2014,12,1949.0,1.78,1947.22,1960.064,Belgium,2014-12-25,Christmas Day,Public holiday
BEL,2014,12,1949.0,1.78,1947.22,1960.064,Belgium,2014-12-26,Boxing Day,Public holiday
BEL,2015,1,1817.576,2.141,1815.435,1830.702,Belgium,2015-01-06,Epiphany,Observance
BEL,2015,1,1817.576,2.141,1815.435,1830.702,Belgium,2015-01-01,New Year's Day,Public holiday
BEL,2015,2,1856.334,1.922,1854.412,1864.51,Belgium,2015-02-14,Valentine's Day,Observance
BEL,2015,4,2660.132,1.32,2658.812,2660.146,Belgium,2015-04-03,Good Friday,Public holiday
BEL,2015,4,2660.132,1.32,2658.812,2660.146,Belgium,2015-04-05,Easter Sunday,Public holiday
BEL,2015,4,2660.132,1.32,2658.812,2660.146,Belgium,2015-04-06,Easter Monday,Public holiday
BEL,2015,5,2859.581,3.027,2856.554,2856.119,Belgium,2015-05-01,Labor Day / May Day,Public holiday
BEL,2015,5,2859.581,3.027,2856.554,2856.119,Belgium,2015-05-14,Ascension Day,Public holiday
BEL,2015,5,2859.581,3.027,2856.554,2856.119,Belgium,2015-05-24,Whit Sunday,Public holiday
BEL,2015,5,2859.581,3.027,2856.554,2856.119,Belgium,2015-05-25,Whit Monday,Public holiday
BEL,2015,7,3281.63,3.35,3278.28,3278.365,Belgium,2015-07-21,Belgian National Day,Public holiday
BEL,2015,8,3260.405,5.217,3255.188,3260.725,Belgium,2015-08-15,Assumption of Mary,Public holiday
BEL,2015,10,2823.646,0.793,2822.853,2812.576,Belgium,2015-10-31,Halloween,Observance
BEL,2015,11,2238.354,1.246,2237.108,2236.092,Belgium,2015-11-01,All Saints' Day,Public holiday
BEL,2015,11,2238.354,1.246,2237.108,2236.092,Belgium,2015-11-11,Armistice Day,Public holiday
BEL,2015,12,2052.617,2.398,2050.219,2054.643,Belgium,2015-12-06,St. Nicholas Day,Observance
BEL,2015,12,2052.617,2.398,2050.219,2054.643,Belgium,2015-12-24,Christmas Eve,Observance
BEL,2015,12,2052.617,2.398,2050.219,2054.643,Belgium,2015-12-31,New Year's Eve,Observance
BEL,2015,12,2052.617,2.398,2050.219,2054.643,Belgium,2015-12-25,Christmas Day,Public holiday
BEL,2015,12,2052.617,2.398,2050.219,2054.643,Belgium,2015-12-26,Boxing Day,Public holiday
BEL,2016,1,1966.259,1.748,1964.511,1989.576,Belgium,2016-01-06,Epiphany,Observance
BEL,2016,1,1966.259,1.748,1964.511,1989.576,Belgium,2016-01-01,New Year's Day,Public holiday
BEL,2016,2,2089.083,1.878,2087.205,2110.524,Belgium,2016-02-14,Valentine's Day,Observance
BEL,2016,3,1936.776,1.483,1935.293,1951.729,Belgium,2016-03-25,Good Friday,Public holiday
BEL,2016,3,1936.776,1.483,1935.293,1951.729,Belgium,2016-03-27,Easter Sunday,Public holiday
BEL,2016,3,1936.776,1.483,1935.293,1951.729,Belgium,2016-03-28,Easter Monday,Public holiday
BEL,2016,5,2703.577,1.446,2702.131,2710.373,Belgium,2016-05-01,Labor Day / May Day,Public holiday
BEL,2016,5,2703.577,1.446,2702.131,2710.373,Belgium,2016-05-05,Ascension Day,Public holiday
BEL,2016,5,2703.577,1.446,2702.131,2710.373,Belgium,2016-05-15,Whit Sunday,Public holiday
BEL,2016,5,2703.577,1.446,2702.131,2710.373,Belgium,2016-05-16,Whit Monday,Public holiday
BEL,2016,7,3213.462,0.961,3212.501,3217.812,Belgium,2016-07-21,Belgian National Day,Public holiday
BEL,2016,8,3133.437,0.794,3132.643,3136.514,Belgium,2016-08-15,Assumption of Mary,Public holiday
BEL,2016,10,2767.036,0.474,2766.562,2768.788,Belgium,2016-10-31,Halloween,Observance
BEL,2016,11,2318.544,0.441,2318.103,2320.831,Belgium,2016-11-01,All Saints' Day,Public holiday
BEL,2016,11,2318.544,0.441,2318.103,2320.831,Belgium,2016-11-11,Armistice Day,Public holiday
BEL,2016,12,2254.808,0.775,2254.033,2258.291,Belgium,2016-12-06,St. Nicholas Day,Observance
BEL,2016,12,2254.808,0.775,2254.033,2258.291,Belgium,2016-12-24,Christmas Eve,Observance
BEL,2016,12,2254.808,0.775,2254.033,2258.291,Belgium,2016-12-31,New Year's Eve,Observance
BEL,2016,12,2254.808,0.775,2254.033,2258.291,Belgium,2016-12-25,Christmas Day,Public holiday
BEL,2016,12,2254.808,0.775,2254.033,2258.291,Belgium,2016-12-26,Boxing Day,Public holiday
BEL,2017,1,2064.27,0.581,2063.689,2067.748,Belgium,2017-01-06,Epiphany,Observance
BEL,2017,1,2064.27,0.581,2063.689,2067.748,Belgium,2017-01-01,New Year's Day,Public holiday
BEL,2017,2,2083.035,0.307,2082.728,2087.793,Belgium,2017-02-14,Valentine's Day,Observance
BEL,2017,4,2891.115,0.956,2890.159,2896.213,Belgium,2017-04-14,Good Friday,Public holiday
BEL,2017,4,2891.115,0.956,2890.159,2896.213,Belgium,2017-04-16,Easter Sunday,Public holiday
BEL,2017,4,2891.115,0.956,2890.159,2896.213,Belgium,2017-04-17,Easter Monday,Public holiday
BEL,2017,5,2983.022,0.645,2982.377,2987.864,Belgium,2017-05-01,Labor Day / May Day,Public holiday
BEL,2017,5,2983.022,0.645,2982.377,2987.864,Belgium,2017-05-25,Ascension Day,Public holiday
BEL,2017,6,2986.272,0.724,2985.548,2970.502,Belgium,2017-06-04,Whit Sunday,Public holiday
BEL,2017,6,2986.272,0.724,2985.548,2970.502,Belgium,2017-06-05,Whit Monday,Public holiday
BEL,2017,7,3468.159,1.199,3466.96,3474.771,Belgium,2017-07-21,Belgian National Day,Public holiday
BEL,2017,8,3408.657,1.013,3407.644,3407.358,Belgium,2017-08-15,Assumption of Mary,Public holiday
BEL,2017,10,2982.388,0.432,2981.956,2982.958,Belgium,2017-10-31,Halloween,Observance
BEL,2017,11,2422.231,0.615,2421.616,2422.235,Belgium,2017-11-01,All Saints' Day,Public holiday
BEL,2017,11,2422.231,0.615,2421.616,2422.235,Belgium,2017-11-11,Armistice Day,Public holiday
BEL,2017,12,2306.321,1.508,2304.813,2308.507,Belgium,2017-12-06,St. Nicholas Day,Observance
BEL,2017,12,2306.321,1.508,2304.813,2308.507,Belgium,2017-12-24,Christmas Eve,Observance
BEL,2017,12,2306.321,1.508,2304.813,2308.507,Belgium,2017-12-31,New Year's Eve,Observance
BEL,2017,12,2306.321,1.508,2304.813,2308.507,Belgium,2017-12-25,Christmas Day,Public holiday
BEL,2017,12,2306.321,1.508,2304.813,2308.507,Belgium,2017-12-26,Boxing Day,Public holiday
BGR,2010,1,273.78,8.456,265.324,285.002,Bulgaria,2010-01-01,New Year's Day,Public holiday
BGR,2010,2,242.626,10.4,232.226,254.668,Bulgaria,2010-02-01,Day of Remembrance and Respect to Victims of the Communist Regime,Observance
BGR,2010,3,273.116,12.749,260.367,288.385,Bulgaria,2010-03-01,Baba Marta,Observance
BGR,2010,3,273.116,12.749,260.367,288.385,Bulgaria,2010-03-03,Liberation Day,Public holiday
BGR,2010,4,245.311,12.129,233.182,261.102,Bulgaria,2010-04-02,Good Friday,Public holiday
BGR,2010,4,245.311,12.129,233.182,261.102,Bulgaria,2010-04-03,Holy Saturday,Public holiday
BGR,2010,4,245.311,12.129,233.182,261.102,Bulgaria,2010-04-04,Easter Sunday,Public holiday
BGR,2010,4,245.311,12.129,233.182,261.102,Bulgaria,2010-04-05,Easter Monday,Public holiday
BGR,2010,5,424.416,15.323,409.093,449.039,Bulgaria,2010-05-01,Labor Day,Public holiday
BGR,2010,5,424.416,15.323,409.093,449.039,Bulgaria,2010-05-06,St. George's Day,Public holiday
BGR,2010,5,424.416,15.323,409.093,449.039,Bulgaria,2010-05-24,Culture and Literacy Day,Public holiday
BGR,2010,7,1147.747,24.164,1123.583,1183.314,Bulgaria,2010-07-01,July Morning,Observance
BGR,2010,9,733.968,18.662,715.306,760.899,Bulgaria,2010-09-06,Unification Day,Public holiday
BGR,2010,9,733.968,18.662,715.306,760.899,Bulgaria,2010-09-22,Independence Day,Public holiday
BGR,2010,11,247.081,11.346,235.735,260.801,Bulgaria,2010-11-01,Revival Day,Observance
BGR,2010,12,270.002,10.16,259.842,281.879,Bulgaria,2010-12-31,New Year's Eve,Observance
BGR,2010,12,270.002,10.16,259.842,281.879,Bulgaria,2010-12-24,Christmas Eve,Public holiday
BGR,2010,12,270.002,10.16,259.842,281.879,Bulgaria,2010-12-25,Christmas Day,Public holiday
BGR,2010,12,270.002,10.16,259.842,281.879,Bulgaria,2010-12-26,Second day of Christmas,Public holiday
BGR,2011,1,281.19,10.988,270.202,295.175,Bulgaria,2011-01-01,New Year's Day,Public holiday
BGR,2011,2,255.29,12.819,242.471,271.98,Bulgaria,2011-02-01,Day of Remembrance and Respect to Victims of the Communist Regime,Observance
BGR,2011,3,288.958,15.802,273.156,306.209,Bulgaria,2011-03-01,Baba Marta,Observance
BGR,2011,3,288.958,15.802,273.156,306.209,Bulgaria,2011-03-03,Liberation Day,Public holiday
BGR,2011,4,315.771,17.138,298.633,333.85,Bulgaria,2011-04-22,Good Friday,Public holiday
BGR,2011,4,315.771,17.138,298.633,333.85,Bulgaria,2011-04-23,Holy Saturday,Public holiday
BGR,2011,4,315.771,17.138,298.633,333.85,Bulgaria,2011-04-24,Easter Sunday,Public holiday
BGR,2011,4,315.771,17.138,298.633,333.85,Bulgaria,2011-04-25,Easter Monday,Public holiday
BGR,2011,5,452.652,19.675,432.977,479.622,Bulgaria,2011-05-01,Labor Day,Public holiday
BGR,2011,5,452.652,19.675,432.977,479.622,Bulgaria,2011-05-06,St. George's Day,Public holiday
BGR,2011,5,452.652,19.675,432.977,479.622,Bulgaria,2011-05-24,Culture and Literacy Day,Public holiday
BGR,2011,7,1261.908,26.006,1235.902,1295.041,Bulgaria,2011-07-01,July Morning,Observance
